comment_id;comment_text;Sub1_Toxic;Sub2_Engaging;Sub3_FactClaiming;fold
1901;@USER die Pharmaindustrien ! Die Empfänger müssen ein Leben lang einen Cocktail aus Immunsuppressiva einnehmen, die hoch krebserregend sind......wenn nach ca.fünf Jahren dann der Krebs ausbricht verdienen sie wieder !;0;1;1;0
1563;@USER ähem, pausenlos wurde das vor Allem von den Grünen thematisiert.;0;0;1;0
870;wie heißt das es darf nur mehr über gewisse Themen gesprochen werden was ist mit aktuellen Themen Macrons aussagen und AKKs antworten ..;0;0;0;0
912;Warum machst du das denn nicht, @USER. Fürs Nichtstun reich werden. Das würde doch jeder wollen.;0;0;0;0
1052;Falsches Beispiel,viele können sich kein Haus in Castrop-Rauxel leisten.;0;1;1;0
515;@USER nicht das gefühl, sondern die heimat muss man sich verdienen.;0;0;1;0
1152;QUATSCH, ICH WAR EIN RÄUBER VON BUB HABE AVER AUCH MIT PUPEN GESPIELT,GESTRICKT,GESTICK ,GENÄHT ,GEBÜGELT ,GEBACKEN,GEKOCHT WAR BEI DEN PFADFINDERN IMMER DER KOCH UND MUSSTE DEN KOCHTOPF SCHLEPPEN ...DOLL;1;1;0;0
1736;@USER sehr guter Kommentar! Ich mag Herrn Spahn auch nicht. Aber wenn er eine gute Idee hat steh ich auch dazu.;0;1;0;0
1859;@USER vor allem oftmals auch vorher indem sie rauchen wie ein Schlot (siehe Roland Kaiser) oder saufen wie ein Loch und dann um Hilfe schreien wenn sie dadurch todsterbenskrank sind!;0;0;0;0
2;Sag ich doch, wir befeuern den Klimawandel. Raucher können ihr Lebensende meiner Meinung nach auch gerne befeuern, nur hab ich daran kein Interesse.;0;1;1;0
2084;@USER 1/3 ja... Geringverdiener mit Mindestlohn finden für das Geld, zumindest hier, nix! Mindestlohn sind unter 1200 netto. Für 400 Euro wohnen? Ein Träumchen...;1;0;1;0
1441;so ein Gemisch ist komisch irre deutsch..;1;0;0;0
2902;Der völkische Nationalismus der AfD ist mit Demokratie absolut unvereinbar, und deshalb muss die AfD entschieden bekämpft werden!;0;0;0;0
2246;Lieber Patriot, lernen Sie erst einmal Ihre Muttersprache, bevor Sie Ihr Vaterland anfangen orthografisch zu verteidigen. //Team Boris Palmer Watch;1;1;0;0
3130;@USER Ja, der mutige Familienvater ist Türkischstämmig.;0;1;1;0
806;@MEDIUM Sie geben den Nachkommen der Honecker-Verbrecher eine Plattform. Das ist eine Unverschämtheit. Alles vergessen, was vor 30 Jahren war? Unerträglich so ein Sendeformat mit verklärtem Blick Richtung Sozialismus! Sie können sich ja über „andere Meinungen“ freuen und aufnehmen wie sie wollen, ich tue das nicht, ich habe diese Sch.... persönlich erlebt.;0;0;0;0
2699;Fern ab, jeglicher Realität , die Frau! Wohl zu lange in der grünen Wiese gesessen!;1;0;0;0
907;@USER können Sie das bitte näher erläutern? Wie lange waren Sie denn als Makler tätig, um dies beurteilen zu können?;0;0;0;0
2708;@MEDIUM tut mir leid🙈wer richtig lesen kann, ist klar im Vorteil.;0;0;0;0
3070;@USER gab schon etliche schlimme Anschläge auf afd-Politiker, redet man aber kaum drüber und zum Glück keine Toten!! Noch weniger redet man über Opfer von Glaubensgewaltigen!!;0;0;1;0
2646;@USER wer sagt denn sowas, das sind Arbeitnehmer die froh sind wenn sie ihre Miete bezahlen können;0;0;0;0
2472;"@MEDIUM ⚠️⚠️⚠️⚠️⚠️⚠️ ⚠️NEIN heißt NEIN!⚠️ Liebe Kolleginnen und Kollegen! Ich möchte gerne ein paar persönliche Worte an Euch richten, da mir so langsam die Hutschnur in Bezug auf die Pflegekammer und des DBfK platzt. Es wird immer mehr mit Heimlichkeiten auf die Bundespflegekammer hingearbeitet. Mir wird immer mehr zugetragen, dass Arbeitgeber ihre Angestellten unter Druck setzen, die sich zurecht aufgrund unserer Demokratie gegen das System wehren. Es wird mit Kündigungen gedroht. Es geht mittlerweile soweit, dass selbst innerhalb von Familien, wo sich Pro Kämmerlinge befinden, die Leute dort unter Druck gesetzt werden. Es wird auf den miesesten Wegen versucht das System nach Willen des Staates umzustellen. ❗️Nur eines ist für mich persönlich klar - ich werde mich nicht brechen lassen.❗️ Wie Ihr für Euch entscheidet, müsst Ihr mit Eurem Gewissen selbst ausmachen. Doch sollten wir uns immer vor Augen halten, dass es Zeiten gegeben hat, wo Menschen wegen ihrer Meinung, ihres Aussehens oder ihrer politischen und religiösen Einstellung unterdrückt worden sind. Viel tiefer möchte ich gar nicht in das Thema eindringen. WIR sind uns glücklicherweise auch zum Großteil einig, dass der rechte Flügel in unserer Gesellschaft keinen Anklang finden darf, um genau diese Zeiten nicht zu wiederholen. WIR müssen uns darüber verständigen, dass wir alle Menschen sind, egal aus welcher Herkunft wir stammen. Deshalb lasst Euch bitte nicht den Willen nehmen. Wenn IHR das System für nicht rechtens haltet, dann kämpft dafür, dass dieses auch so bleibt. Lasst euch nicht verängstigen, denn Pflege wird immer gebraucht. Wenn man Euch aufgrund Eurer Meinung abmahnen oder entlassen möchte, überlegt Euch Alternativen. Ist es ein Arbeitgeber wert, dass man dort unterdrückt, erpresst oder genötigt wird, die Meinung des Systems anzunehmen, um mit dem Strom zu schwimmen, obwohl man genau weiß, dass hier nicht regelkonform gearbeitet wird?! Denk immer daran, wir sind die Wähler der Politik und wenn wir als große Masse der Pflege endlich verstanden haben, dass wir nur gemeinsam etwas erreichen können, dann steht jetzt auf und tut etwas. Nicht umsonst gibt es genug Mitwirkende, wie #verdi oder der #bffk, die aufdecken, dass gewisse Vorhaben der Politik, der Pflegekammer und des DBfK nicht ganz konform scheinen. Deshalb deckt diese Mängel mit auf und macht es publik. Nur so kann man zeitnah reagieren und die richtigen Schrauben stellen. Abschließend möchte ich noch mal kurz zusammenfassen, dass der Pflegekammer Beitrag bei 0,4 % des Bruttolohns einer Pflegekraft liegt. Wenn wir dann noch die Gewerkschaft, wie Verdi dazu nehmen, kommen noch einmal 1 % des Bruttolohns hinzu. Wünscht man dann noch eine Mitgliedschaft in einer einem Berufsverband, kommen beim DBfK im Höchstsatz bis zu 31 € monatlich dazu. Abschließend möchte man künftig politisch und durch die Kammern durchbringen, hier mit Implementierung der Bundespflegekammer, dass jede Pflegekraft eine Berufshaftpflicht für sich selbst zusätzlich abzuschließen hat. Nun rechnen wir das ganze Spiel einmal zusammen und schauen uns an, was in der Pflege wirklich verdient wird und dann monatlich noch im Portemonnaie hat! Macht Euch mal selber ein Bild und sagt mir dann, ob Pflege noch attraktiv ist. Kann man so einen Pflegenotstand beheben? Ich meine nicht! Ich wünsche Euch von Herzen viel Kraft und lässt uns zusammen halten. Euer Patrick #SchweigenIstGewalt Hannoversche Allgemeine Zeitung / HAZ Wolfenbütteler Zeitung Wolfenbütteler Schaufenster Cellesche Zeitung Pflege steht auf Gesundheits- und Krankenpflege Wilhelmshavener Zeitung ""Tu was! Zeig' Zivilcourage!"" Pflegenotstand stoppen Zusatz: https://www.facebook.com/328161397316808/posts/1552674061532196?sfns=mo https://www.facebook.com/328161397316808/posts/1602473099885625?sfns=mo https://www.facebook.com/328161397316808/posts/1613277308805204?sfns=mo https://www.facebook.com/328161397316808/posts/1612821448850790?sfns=mo https://www.facebook.com/328161397316808/posts/1610676859065249?sfns=mo https://www.facebook.com/328161397316808/posts/1604703169662618?sfns=mo https://www.facebook.com/328161397316808/posts/1598558580277077?sfns=mo https://www.facebook.com/328161397316808/posts/1596211660511769?sfns=mo https://www.facebook.com/328161397316808/posts/1583986548400947?sfns=mo https://www.facebook.com/328161397316808/posts/1579382732194662?sfns=mo https://www.facebook.com/SchweigenIstGewalt/photos/a.328948563904758/811739548958988?type=3&sfns=mo https://www.facebook.com/328161397316808/posts/1570745976391671?sfns=mo https://www.facebook.com/328161397316808/posts/1570317769767825?sfns=mo https://www.facebook.com/328161397316808/posts/1570240566442212?sfns=mo https://www.facebook.com/328161397316808/posts/1569402699859332?sfns=mo https://www.facebook.com/328161397316808/posts/1568251036641165?sfns=mo https://www.facebook.com/328161397316808/posts/1567389810060621?sfns=mo https://www.facebook.com/328161397316808/posts/1566739963458939?sfns=mo https://www.facebook.com/328161397316808/posts/1565960773536858?sfns=mo https://www.facebook.com/328161397316808/posts/1615339491932319?sfns=mo";1;1;1;0
3145;"@USER Doch, die Sozialisation zum ""echten Mann"" ist schon je nach Region unterschiedlich.";1;0;0;0
752;Unbegrenzte Migration weiterhin hilft sicher 🤦‍♀️🤮⛔️🤬;1;0;0;0
1159;wie Frauen am Drücker Männer unter Druck?;0;0;0;0
1711;@USER idiotischer Kommentar. Aufm Supermannheft gepennt?;1;0;0;0
1218;@USER leider ist ihre Meinung da vor Allem emotional geprägt. Für Kinder ist der Besuch der KiTa sehr gut und förderlich. Das mit Outsourcing gleichzusetzen finde ich Sache nicht dienlich. Ich finde es falsch, da mit Urteilen zu arbeiten. Grenzwertig finde ich, dass Sie sich offenbar ohne einschlägige Erfahrung in Pädagogik, Entwicklungspsychologie und den normativen Regelungen des SGB VIII hier Eltern verunglimpfen.;0;1;0;0
1922;https://netzfrauen.org/2015/09/06/organhandel-fluechtlinge-als-billige-ersatzteillager/?fbclid=IwAR1OPInmIRpR0p6egI5AaYYfksnfgkUFMO7LRl5L5dXRH0nPuFQL98wI5Y4;0;1;1;0
53;Die jüngere Generation bekommt so viel Kindergeld wie keine Generation. Dürfen auch was zurück geben;0;1;1;0
1716;@USER Verfolgungswahn kann man auch deine Meinung nennen. Du wartest doch nur darauf, das die Leute solche Meinungen äussern, um dann zu sagen, das sei Verfolungswahn. Der, den du hast um dann zu sagen, das andere ihn haben.;1;0;0;0
209;Russischer Tee also...;0;0;0;0
1917;Wie hätte eigentlich die Erlösung von Jesus ausgesehen, wenn er Organspender gewesen wäre?;1;0;0;0
1753;Hätte Spahn das Gegenteil gesagt, würde diese Dame auch das Gegenteil sagen!;1;0;0;0
2153;Solltest dich schämen. Uni Stuttgart. Aber Uni hat auch schon lange nichts mehr mit Intelligenz zu tun. Lach.;1;0;0;0
113;@USER Es geht darum, dass die Leute, die das Geld anlegen und dadurch Geld machen 25% Steuern zahlen und ich knappe 40%. Warum sollte Arbeit höher besteuert sein?;0;0;1;0
1623;Klar vielen Dank. Ich habe nicht damit angefangen.. Verfolge Ihre Sendung immer wenn ich es zeitlich kann. Stelle immer würde fest wie man Meinungen schön frisieren kann durch Ihre Mitarbeiterin Wenn die Sparte lommt: Was sagen unsere Zuschauer. Da wird ganz schön gesiept aber die Mehrheit der Kommentare sagen was anderes.hier meine ich keine Hetzkommentare die hören da nicht hin,verurteile ich aufs Schärfste. Aber Ihre Redakteurin sucht immer positive Kommentare zumindest in der Mehrheit such wenn der überwiegende Teil der Zuschauer ganz anderer Meinung ist. Schade eigentlich.;1;0;1;0
147;""" Hauptsache, sie haben ganz konkret erfahrbar ""edel"" Leben gerettet und können sich in diesem Gefühl suhlen. "" Die AfD und Co. suhlt sich statt dessen in den Leichen der Menschen, die auf der Flucht ums leben bekommen sind.";1;0;0;0
537;Ihre Heimat ist doch noch die SBZ;1;0;0;0
2505;Das hat auch mit der vielen Werbung in den Medien zu tun. Auch für die Themen der Grünen müssen viele Bäume sterben. Das ist natürlich bei den Grünen etwas anderes;0;0;0;0
1404;"Eine Konzentration geballter Inkompetenz! Wie kann man nur 5 ""Laberer"" zu diesem Thema einladen? Ich schalt weg!";1;0;0;0
1358;Ich weiß nicht was mit unsereren nachfolgenden Generationen los ist. Soviel kann man gar nicht rauchen.;1;0;0;0
2931;Aha, Sie haben nicht einmal den Artikel verstanden, in dem der Terrorismusforscher und Politikwissenschaftler Daniel Köhler lediglich zitiert wird.;1;0;0;0
1017;@USER was ist denn die Lösung? Mehr Markt ist in Ballungsräumen krachend gescheitert. Mehr Regulierung ist Pfui Pfui Pfui... Sollen wir Normalverdiener aus der Stadt, in der wir aufgewachsen sind raus? Schön wäre ja dann mal ein Konzept, wer dann die ganzen richtigen Jobs machen soll, die ja gemacht werden müssen? Die IT Bullshitter ??? Wenn kein Klempner mehr hier wohnt, kein Bäcker, kein Verkäufer??? Wer trägt dann die Schuld?;1;1;0;0
1578;„@MEDIUM“ sollte sich umbenennen in „linksgrün und unfair“...;1;0;0;0
272;so einBledsinn mit dem Getrentsitzten..;0;0;0;0
1963;Liebes @MEDIUM, ich hätte meine Wortwahl bedacht, wäred ihr mir vorgekommen und hätte Dirk ermahnt für sein Kommentar, mir gegenüber. Aufjedenfall gibt es nur Toleranz gratis, Respekt muß man sich selbst verdienen. Das hat weder eure Jesuiten Sendung noch irgend ein Autogeiler Minister und Dirk schon mal garnicht.;1;1;0;0
2320;@USER , das ist (entschuldigung) Blödsinn. Jeder Staat hat das Recht selbst zu entscheiden, wen er aufnehmem will oder nicht. Nicht umsonst hat laut Gesetz kein Nicht-EU-Bürger das Recht, ohne Erlaubnis den Staatsboden zu betreten. Und es hat sich auch schon rumgesprochen, dass die meisten Bulgaren und Rumänen nur die Sozialleistungen einstreichen und den Steuerzahler ausnehmen. Der größe Teil der Griechen arbeitet hier fleißig. Rumänen und Bulgaren sind als Bettler und Sozialempfänger bekannt. Da hat Herrn Reil Recht.;1;1;1;0
1772;@USER was ist denn bei Dir kaputt???wenn die Stunde geschlagen hat, ist es so . Wer hilft mir denn im Leben;1;0;0;0
1458;@MEDIUM Ja, ich finde es toll, wenn diese jungen Leute, die noch keinen Handschlag gearbeitet haben, selbst etwas über 20 Jahre alt sind und uns erzählen, was wir falsch gemacht haben.;1;0;0;0
264;Es geht nur um Einschaltquoten um sonst garnichts.....;0;0;0;0
16;Eine ernsthafte Diskussion ist doch völlig überflüssig. Entweder wird alles abgeschaltet oder abgeschafft, was der Grünen Fraktion nicht beliebt, oder es wird nicht ausreichend gehandelt. Das ist die Mentalität der neuen Trendlemminge aus dem Sektor Klimaschutz.;1;0;0;0
1568;Die naive Luisa sollte anstatt zu demonstrieren Ingenieurin werden und mit ihren Erfindungen dann wirklich was verbessern;1;0;0;0
2843;Es ist unfassbar, dass dieser rechtsextreme Hetzer von @MEDIUM eingeladen wurde. Der hat ja nicht einmal Ahnung davon, was Volksverhetzung überhaupt bedeutet.;0;0;0;0
2424;@MEDIUM wir sind halt kreativ. 😁;0;0;0;0
1781;@MEDIUM 😁;0;0;0;0
1788;@MEDIUM ......es mag schon sein dass dies er Mensch stirbt.....nur wird der Sterbeprozess gewaltsam unterbrochen......manche „Spender“ bekommen nicht mal eine Narkose.......;0;0;1;0
2669;Und immer ein hämisches grinsen;1;0;0;0
2316;#Taeter_opfer_umkehr a la AfD;0;0;0;0
2832;Bin gespannt ob das heute fair mit der AFD abläuft oder ob weiterhin Beschimpfungen kommen und die AFD weiter steigt;0;0;0;0
1641;@USER ..Quelle://automobil-produktion. de.. .Toyota: 2022 kommen E-Autos für Langstrecken Derzeit verbauen Autohersteller noch Lithium-Ionen-Batterien in ihre Elektroautos. Diese brauchen etwa 20 bis 30 Minuten zum Laden und kommen etwa 300 bis 400 Kilometer weit. Feststoff-Batterien hingegen sollen zwischen 15 und 20 Prozent mehr Energie speichern können. Zudem sind sie leichter und kleiner als Lithium-Ionen-Batterien. Auch die Brandgefahr ist geringer. Kurswechsel bei Toyota Mit der Entwicklung von Langstrecken-Elektroautos schlägt Toyota einen Kurswechsel ein.;0;1;1;0
2138;@MEDIUM die Diskussion war mal wieder für die Tonne Danke und @MODERATOR hat unsere Gebühren kassiert Pfui Teufel so ca 20tausend? UNGEFÄHR;1;0;0;0
2243;Hach Familie Ritter auch am Start... War klar... //Team Boris Palmer Watch;1;0;0;0
2248;Letztlich ist doch jede Partei populistisch. Alle wollen sie möglichst viele Stimmen des Volkes.;0;1;1;0
2447;@USER, ich brauche keinen Plan. Ich bin privat versichert plus privatem Pflegetagegeld. Übrigens bei der AXA! Kann ich nur empfehlen! 😉👍;0;1;0;0
548;Kommentare zu diesen #TATSACHEN und #FAKTEN von euch JAMMER - NÖRGEL - OSSIS werden #NICHT gelesen ! ⛔ werden #IGNORIERT ! ⚠ #SCHÄMT euch für eure ex- #DDR - Politiker , die Deutschland KAPUTT gemacht haben ! ⚠ eine #SCHANDE ! ⚠;1;0;0;0
765;@USER seid bereit, immer bereit...;0;0;0;0
2136;Die reden nur Theorie ist das eine lässt endlich taten sprechen sonst landen wir in der gosse ehrlich jetzt;1;0;0;0
3040;@USER und das rechtfertigt Rechtsextremismus und Rassismus übelster Art? Das ist das Einzige, was die AfD kann: relativieren. Könnte man heute wieder sehr gut erkennen.;0;0;0;0
525;"Was sagen die Grünen & deren Wähler zu den hunderten ""Einzelfällen"" jeden Tag überall in 🇩🇪 ! ❓ Hier der neuste Fall : 🔻🔻🔻🔻🔻🔻🔻🔻🔻🔻🔻 https://www.nrz.de/staedte/duesseldorf/frau-in-duesseldorf-duesseltal-vergewaltigt-id216529649.html?fbclid=IwAR3qs_2sUNQTq3cLyezPtKp-oqK4M1GObkUFbURtVCvwFRUpn2NGYdKcMdQ";1;1;1;0
1486;@USER auch was anderes zu sagen als zu schimpfen.;0;0;0;0
954;@USER Sie haben überhaupt keine Ahnung und labern hier nur Bullshit Sie haben wahrscheinlich noch nie ein Haus gekauft oder verkauft und schreiben einfach was wie sie sich das mit ihrem kindlichen Verstand Zusammenreimen das ist einfach Bullshit schreiben Sie besser nichts mehr sie hat überhaupt null Ahnung!;1;0;1;0
2210;@USER mimimi? Er hat sich doch vor Kurzem bereits blamiert...;1;0;0;0
3177;@USER oh Gott;0;0;0;0
2569;ILLEGALE Wahlwerbung im Ersten!;0;0;0;0
1911;Die Mitgliedsländer sind ja nur die europäischen Zwerge.;0;0;1;0
2409;die grünen haben außerhalb von DE lediglich 7 Sitze erhalten.Gott sei Dank gibt es noch andere Länder;0;0;1;0
305;Der hat nur das ausgesprochen, was offensichtlich ist. Angst ist die größte Wahlmotivation...;0;0;0;0
1916;Alles, alles Gute weiterhin 😉👍 Ein echter Lichtblick in Sachen sympathischer/m Ausstrahlung/Auftreten in der Sendung 😊;0;1;0;0
1758;Aber in der Sendung werden wie üblich nur die guten Kommentare ausgesucht,;1;0;1;0
2077;"@USER meist handelt es sich ja auch um ehemals ""Sozialen Wohnungsbau"". Durch den Verkauf wurden sie natürlich zu ""A Sozialen Wohnungsbau"".";0;0;1;0
1112;@USER Das hatte ich weiter oben schon erwähnt 🙂;0;0;1;0
3228;Wozu langer Wahlkampf, lange Wahllisten wenn am Ende der Wähler hinter die Fichte geführt wird und die Spitzenkandidaten einfach ausgehebelt werden, was Betrug am Wähler sein dürfte. Frau von der Leyen jetzt mit diesem höchsten Amt betrauen zu wollen dürfte überzogen sein, denn sie hat ja nicht einmal ihren eigenen Laden im Griff, wo noch einige Fragen der Mitglieder des Bundestages offen sind? Das ist ein unmoralisches Angebot, da es gegenüber den Wählern nicht zu rechtfertigen ist und stößt auf Unverständnis.;1;1;0;0
241;@USER, es gibt zahlreiche Erklärungsmöglichkeiten. Vielleicht bin ich Barkeeper oder Friseur und höre täglich sehr viel. Vielleicht bin Busfahrer oder Müllmann und sehe sehr viel. Vielleicht bin ich aber auch nur Jurist oder Polizist und habe Einsicht in relevante Unterlagen. Aber vielleicht auch nicht ...;0;1;0;0
402;@USER wo sind die denn? Ich kenne keinen.;0;1;0;0
3013;Das hat er auch gar nicht gesagt. Meine Güte, ist das semantische Verständnis bei manchen Mitbürgern schlecht ausgeprägt.;1;0;1;0
2946;@USER Hier sieht man wie dieses Geschöpf übertreibt. Diese AfDler werden von allen am wenigsten eingeladen und er meint: „permanent“. Danke!;1;1;1;0
364;Besser im Dorf zu leben als so belämmert zu reden wie diese..;1;0;0;0
913;Frau Barley war mit ihrem dummdreisten überheblichen Grinsen wirklich nicht zu ertragen.;1;0;0;0
2594;"@USER NEIN. GAR NICHT. DIE GRÜNEN DOCH NICHT! ""Sozialisten"" sind sie aber auch nicht. Dafür sind sie deutlich zu asozial. Die Damen und Herren der Grünen sind Maoisten. Wählen Sie sie, bringen sie die an die Macht. Und dann werden Sie schlauer sein.";1;0;0;0
326;Wer die deutsche Staatsbürgerschaft besitzt, hat doch eigentlich keine Schwierigkeit zu sagen: Ich bin Deutsch mit z. B . türkischer Abstammung oder.... oder..... das ist doch ein Bekenntnis zur neuen Heimat und der ursprünglichen Herkunft, dies gilt auch für andere integrierte neue Staatsbürger, warum sollen sie ihre ursprüngliche Heimat verbergen? Was ein allgemeines Problem für die Integration ist, ist das sich alle Seiten gerne selbst zu sehr in ihrer ursprünglichen Nationalitaet bewegen, wobei sich Menschen mit ähnlichem Glaubensbild leichter näher kommen, als es mit anderen geschieht! Generell sollten Menschen die integriert sein wollen oder die sich der Integration öffnen, in ihrem Glauben auch Toleranz dem Gegenüber zeigen! Heimat kann überall sein, wo man als Mensch akzeptiert und toleriert wird und wo einem Heimat gegönnt ist!;0;1;0;0
1730;Ok falls sie mal eines brauchen sollten würden sie diese Aussage auch machen? Ich bezweifle das stark! Es sei denn sie haben sich selbst aufgegeben!;0;0;0;0
1076;Stichwort Infrastruktur vielleicht?;0;0;0;0
1174;Bekommen Frauen in der Politik auch weniger Diäten ? Oder bekommen Ost-Politiker weniger Diäten oder Pensionen ?;0;0;0;0
32;@USER Wir bezahlen auch nur mit unserem Vertrauen. Mehr nicht. 1973 wurde der Goldstandart beendet. Einen direkten Gegenwert hat Geld nicht.;0;0;1;0
30;"Zu dem verweise ich gerne auf meine Facebookseite ""Neu denken""";0;1;1;0
494;@USER Welcher deutsche Ureinwohner? Der Franke? Oder der Bayer oder Sachse? Welchen der vielen Autochthonen meinst Du?;0;0;1;0
1848;da muß ein Schnelle Gerichtsentscheidung immer eingreifen...;0;1;0;0
3069;In die Statistiken gehen auch Hakenkreuzschmiererei der Antifa als Rechtsextremismus ein. Vom alltäglichen Glaubensterror will auch keiner reden!!;1;0;0;0
469;@USER es langt schon das ( vorallem verheiratete ) euere frauen uns lieben . Mach dir keine sorgen @USER;0;0;1;0
1895;@USER ich bin ihrer Meinung dass es keinen Hirntod gibt ! Die meisten Menschen wissen nicht dass bei den Spendern plötzlich der Blutdruck steigt, begleitet mit starkem Schwitzen dass bei einer normalen OP auf starke Schmerzen hin weißt. Auf Fortbildungen haben wir das Thema sehr oft diskutiert und keiner meiner Kollegen ist und wird Spender.;0;1;1;0
859;"Deine Zusammenkunft von Politikern und Praktikern aus der Branche gibt es tagtäglich und heißt Lobbyismus. Die meisten Gäste, die aus Politik immer so hervorzaubern betreiben einfach nur Wahlkampf bei Ihnen. Die Zusammensetzung einer Talkshow ist nicht auf einen Erkenntnisgewinn angelegt, sondern auf Unterhaltung. Ab und zu mal Walulis schauen. Ist sogar ÖR Rundfunk über die FUNK Mediengruppe. ;) Nur so sind Spahn-Auftritte zu erklären, die immer nur dann stattfinden, wenn das Thema sein Resort nicht streifen, sonst könnte man ja erkennen, dass ihn sein eigenes Ressort nicht interessiert. Die FDP bei Sozialthemen einzuladen ist für mich als Zuschauer mittlerweile regelmäßig als Provokation zu bewerten. Es sei denn es ist Lindner, dann ist es Wahlkampf :D";0;1;1;0
2033;Was ist die eine in der Runde Hänsel Keckes..;1;0;0;0
2079;@USER wenn wir jährlich eine Zuwanderung von Menschen in einem Großenverhaltnis einer verhältnismäßig große Großstadt aufnehmen, erklärt es sich von selbst, dass der bestehende Wohnraum nicht ausreichen kann! In Bezug auf deine erwähnte Realitätsverweigerung muss ich dich fragen, ob du selbst reflektierst und überdenkst, was du von dir gibst. Solltest du von dem was du schreibst überzeugt sein, muss es daran liegen, dass das Elend noch nicht bis vor deine Tür vorgedrungen ist. Was das betrifft michte ich dir sagen , warts ab....;0;1;0;0
2714;@USER Was ist denn daran so lächerlich? Haben Sie Argumente?;0;0;0;0
805;Wenn man dachte, man ist dieses Verbrecherpack 1989 los geworden, dann setzt der @MODERATOR deren Enkel in seine Talk Show. Absurd! Und: Ich darf den Käse auch noch mitbezahlen.🤦‍♂️;0;0;0;0
2782;@USER schön geschrieben wenn man überlegt wieviel Millionen diese Partei gewählt haben 👍👍Sie haben Recht auch diese Leute wollen Politiker der AfD sehen - Dankeschön;0;1;0;0
3064;@USER da stand ein wirklich unsäglicher kommentar- der wurde bereits entfernt.;0;0;0;0
467;@USER ick schiperechen daitsch nix gut nix schilecht . Also so medium yani;1;0;0;0
1808;"@USER ich habe oft das gefühl, dass die parteimitlgliedschaft zugelost wird von denen, die für uns kandidaten finden, die wir manchmal gar nicht kannten. waren äbbe da. ;)";1;0;0;0
569;"@USER Man merkt das doch recht schnell, ob man sich sympathisch ist, oder nicht. Und ich finde ""Woher kommst Du?"" als erste oder zweite Frage (im alltäglichen Leben, nicht im Urlaub) übergriffig und auch erstmal gar nicht so interessant. Dich fragte ich zum Beispiel viel lieber, was Dich zu den Jusos gebracht hat, oder wie Du auf Arabisch kommst (wunderschöne Sprache, stimmt), finde ich viel spannender, als mögliche schwedische Verwandschaft :). Herkunft ist, finde ich, viel intimer als Arbeit oder Interessen, muss man nicht im zweiten Satz in Erfahrung bringen. Aber klar, wenn das jemand macht, hat das nichts mit Rassismus zu tun, eher mit Unsensibilität. Ich wünsche Dir auch einen schönen Tag :)";0;1;1;0
843;Typisch FDP die Gierigen privaten Wohngenossenschaften schützen!;0;0;1;0
738;"@USER ""Eigentum verpflichtet"" steht im Grundgesetz.";0;1;1;0
267;@MEDIUM greift da schon die neue ARD Zensur? Oder das betreute denken? Heimat hat sehr wohl was mit Sicherheit zu tun! Und wenn Frauen Nachts nicht mehr alleine in die Stadt gehen können.. dann ist das nicht mehr meine Heimat! Und durchaus ein wichtiges Thema.;1;1;0;0
1143;@MEDIUM liebe Redaktion! Vielen Dank für Ihre Antwort! Ich bin ein Mensch, der ebenfalls eine begründete Meinung immer wieder vorträgt. Allerdings sollte man das Thema Kulturmarxismus durchaus mal diskutieren. Es ist ja nicht nur das Männer gegen Frauen ins Feld geführt werden, sondern auch die Generationen Alt gegen Jung. Mit dem Begriff Verschwörungstheorie würde ich vorsichtig umgehen, denn viele Politiker, die früher Marxisten waren, sind in der Mitte der Gesellschaft angekommen. Und auch die Frage, ob für vieles der Staat einspringen soll, zeigt eher in Richtung Etatismus. Es wäre nicht schlecht, wenn mal eine Diskussionssendung in diese Richtung mal stattfinden würde. Dann kann man gerne über solche Themen kontrovers diskutieren. Ich sehe durchaus, dass hier Aufklärungsbedarf besteht. Denn es ist bekannt, dass die Frankfurter Schule starken Einfluss auf die Achtundsechziger Generation hatte. Und ich selbst sage: die Achtundsechziger waren für die Republik nötig. Die Übertreibungen, die mittlerweile stattfinden, sind allerdings auch ein Ergebnis dieser Beeinflussung der Frankfurter Schule.;0;1;1;0
1930;"Was DIES hier erklären würde: ""Persönlichkeitsveränderung nach Organtransplantation: Führen Fremdorgane ein Eigenleben?"" https://sciencefiles.org/2016/06/17/persoenlichkeitsveraenderung-nach-organtransplantation-fuehren-fremdorgane-ein-eigenleben/";0;1;1;0
2264;Dennis Papke linke Journalisten fragen natürlich linke . So bekommt man schon eine Studie die pro Altparteien ist , hin. Die ganzen Klatscher in Talkshows klatschen auch nur für RotRotGrün. Alles ausgewählt. Denn der Meinung des Volkes ist das nämlich nicht.;1;0;0;0
2541;Juli Zeh ist nicht nur in der SPD, sondern auch Verfassungsrichterin in Brandenburg und diesen Richterposten will sie entsprechend Parteipolitisch ausnutzen. Die CDU oder die AfD, wenn sie gegen das grundgesetzwidrige Paritätsgesetz im Bundesland Brandenburg klagen wöllten, könnten sich den Gang zum Verfassungsgericht sparen, denn Verfassungsrichterin Zeh würde die Klage abweisen, weil sie „die Arbeit in den Parlamenten“ aufhält. Richterliche Neutralität fehl am Platz.;1;1;1;0
2706;@MEDIUM da wird einmal etwas positives über Frau Schulze gesagt und schon fragen Sie nach. Bei den anderen Kommentaren, die wirklich grenzwertig sind, wird nicht moderiert. Ärgerlich.;0;0;0;0
